Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
204,Blackline Safety Corp.,BLN,5.9,Technology,Communication Equipment,Other Communications Equipment Manufacturing(334290),-0.304162,N/A,-0.230000
205,Blackrock Gold Corp.,BRC,0.125,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.408422,N/A,-0.040000
206,Blacksteel Energy Inc.,BEY,0.21,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),-1.941766,N/A,-0.020000
207,Blind Creek Resources Ltd.,BCK,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.219514,N/A,0.00
208,Block One Capital Inc.,BLOK,0.105,Financial Services,Brokers & Exchanges,Securities and Commodity Exchanges(523210),1.683987,N/A,-0.200000
209,Blockchain Power Trust,BPWR.UN,0.075,Utilities,Utilities - Independent Power Producers,Other Electric Power Generation(221118),-0.870782,3.80,0.020000
210,Blockchain Power Trust wt 08Jan2020,BPWR.WT,,nan,nan,nan,2.426331,N/A,N/A
211,Blockchaink2 Corp.,BITK,0.205,Financial Services,Brokers & Exchanges,Securities Brokerage(523120),-2.706382,N/A,-0.150000
212,Blockmint Technologies Inc.,BKMT,0.1,Technology,Application Software,Software Publishers(511210),-2.633087,N/A,-0.160000
213,Blue Moon Zinc Corp.,MOON,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.440407,N/A,N/A
214,Blue River Resources Ltd.,BXR,0.015,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",0.118318,N/A,0.00
215,Blue Sky Energy Inc.,BSI,0.5,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),4.567144,3.00,0.170000
216,Blue Sky Uranium Corp.,BSK,0.145,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),2.02098,N/A,-0.040000
217,Blue Star Gold Corp.,BAU,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.003288,N/A,-0.010000
218,Bluebird Battery Metals Inc.,BATT,0.24,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.999636,N/A,-0.060000
219,Bluedrop Performance Learning Inc.,BPLI,0.12,Industrials,Aerospace & Defense,Small Arms Ammunition Manufacturing(332992),0.402216,N/A,-0.030000
220,Bluerush Inc.,BTV,0.075,Consumer Cyclical,Advertising & Marketing Services,Other Services Related to Advertising(541890),0.637382,N/A,-0.060000
221,Bluestone Resources Inc.,BSR,0.99,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.805518,N/A,-0.550000
222,Bluewater Acquisition Corp.,BAQ.P,0.11,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-2.303296,N/A,-0.030000
223,BluMetric Environmental Inc.,BLM,0.16,Industrials,Waste Management,All Other Miscellaneous Waste Management Services(562998),-0.249706,1.70,0.100000
224,BMGB Capital Corp.,BMGB.P,0.17,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),0.212087,N/A,-0.020000
225,Boardwalktech Software Corp.,BWLK,0.52,Technology,Application Software,Other Computer Related Services(541519),0.334298,N/A,-1.460000
226,Bold Capital Enterprises Ltd.,BOLD.P,0.105,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-10.077831,N/A,N/A
227,Bold Ventures Inc,BOL,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.593133,N/A,0.00
228,Bonterra Resources Inc.,BTR,2.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.42726,N/A,-3.350000
229,Boreal Metals Corp.,BMX,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.031844,N/A,-0.030000
230,Boreal Metals Corp. wt 21Nov2019,BMX.WT,,nan,nan,nan,12.390759,N/A,N/A
231,BQE Water Inc.,BQE,6.75,Industrials,Waste Management,Water Supply and Irrigation Systems(221310),1.189785,12.90,0.520000
232,Bragg Gaming Group Inc.,BRAG,0.4,Technology,Application Software,Software Publishers(511210),-0.86714,N/A,-0.770000
233,Braille Energy Systems Inc.,BES,0.02,Technology,Computer Hardware,Other Communication and Energy Wire Manufacturing(335929),3.693463,N/A,-0.110000
234,Bravada Gold Corporation,BVA,0.09,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.289346,N/A,-0.030000
235,Braveheart Resources Inc.,BHT,0.16,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.124097,1.20,0.130000
236,BriaCell Therapeutics Corp.,BCT,0.08,Healthcare,Biotechnology,Biological Product (except Diagnostic) Manufacturing(325414),1.710651,N/A,-0.040000
237,Brixton Metals Corporation,BBB,0.13,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.713636,N/A,-0.07
238,Broadway Gold Mining Ltd.,BRD,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.205233,N/A,-0.040000
239,Brockton Ventures Inc.,BROC.P,0.07,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-1.418363,N/A,-0.240000
240,Brookfield Investments Corporation pref sr A,BRN.PR.A,25.55,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-0.024724,N/A,N/A
241,Brunswick Resources Inc.,BRU,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.088626,N/A,0.00
242,BTU Metals Corp.,BTU,0.145,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-8.443191,N/A,-0.010000
243,Buckhaven Capital Corp.,BKH.P,,nan,nan,nan,N/A,N/A,N/A
244,Buffalo Coal Corp.,BUF,0.01,Basic Materials,Coal,Anthracite Mining(212113),0.765081,N/A,-0.030000
245,Builders Capital Mortgage Corp.,BCF,10.05,Financial Services,Banks,Mortgage and Nonmortgage Loan Brokers(522310),-0.056703,14.40,0.700000
246,BuzBuz Capital Corp.,BZBZ.P,0.3,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
247,Buzz Capital 2 Inc.,BUZH.P,0.12,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-1.95701,N/A,-0.150000
248,Buzz Capital Inc.,BUZ.P,0.155,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),2.762676,4.70,0.030000
249,BWR Exploration Inc.,BWR,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.696887,N/A,-0.010000
250,C-Com Satellite Systems Inc.,CMI,1.76,Technology,Communication Equipment,Wireless Telecommunications Carriers (except Satellite)(517312),0.051843,25.10,0.07
251,Cabral Gold Inc.,CBR,0.17,Basic Materials,Metals & Mining,Gold Ore Mining(212221),4.619137,N/A,-0.120000
252,Cache Exploration Inc,CAY,0.05,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-4.258171,N/A,-0.020000
253,Cadillac Ventures Inc.,CDC,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.632115,N/A,0.00
254,Calibre Mining Corp.,CXB,0.58,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.428565,N/A,-0.030000
255,Califfi Capital Corp.,CFI.P,0.15,Financial Services,Asset Management,Offices of Other Holding Companies(551112),-1.29223,N/A,-0.020000
256,California Nanotechnologies Corp,CNO,0.06,Basic Materials,Chemicals,All Other Miscellaneous Chemical Product and Preparation Manufacturing(325998),0.610501,N/A,0.00
257,Callinex Mines Inc.,CNX,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.144898,N/A,-0.020000
258,Cameo Industries Corp.,CRU,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.677712,N/A,-0.040000
259,Camino Minerals Corporation,COR,0.15,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),4.425463,N/A,-0.030000
260,Camrova Resources Inc.,CAV,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.986307,N/A,-0.040000
261,Canada Carbon Inc.,CCB,0.095,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.56183,N/A,-0.010000
262,Canada Cobalt Works Inc.,CCW,0.295,Basic Materials,Metals & Mining,Non-Ferrous Metal (except Aluminum) Smelting and Refining(331410),1.990089,N/A,-0.110000
263,Canada Energy Partners Inc,CE,0.01,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),4.382024,N/A,-0.010000
264,Canada Jetlines Ltd.,JET,0.445,Industrials,Airlines,Scheduled Passenger Air Transportation(481111),0.070527,N/A,-0.090000
265,Canada Jetlines Ltd. wt 16Sept2019,JET.WT,0.07,Industrials,Airlines,Scheduled Passenger Air Transportation(481111),4.441849,N/A,N/A
266,Canada One Mining Corp.,CONE,0.03,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.925457,N/A,-0.020000
267,Canada Rare Earth Corp.,LL,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.545219,N/A,-0.020000
268,Canadabis Capital Inc.,CANB,0.325,Industrials,Conglomerates,Offices of Other Holding Companies(551112),3.859684,N/A,-0.040000
269,Canadian Energy Materials Corp.,CHEM,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.157844,N/A,-0.200000
270,Canadian Oil Recovery & Remediation Enterprises Ltd.,CVR,0.005,Industrials,Waste Management,Remediation Services(562910),-5.121522,N/A,0.00
271,Canadian Orebodies Inc.,CORE,0.21,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.305184,N/A,-0.05
272,Canadian Premium Sand Inc.,CPS,0.8,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.5965,N/A,-0.430000
273,Canadian Spirit Resources Inc.,SPI,0.06,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.879759,N/A,-0.040000
274,Canaf Investments Inc.,CAF,0.05,Basic Materials,Coal,All Other Petroleum and Coal Products Manufacturing(324199),0.885952,2.40,0.020000
275,Canalaska Uranium Ltd.,CVV,0.285,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),2.720397,N/A,-0.05
276,Canasil Resources Inc.,CLZ,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.715486,N/A,-0.010000
277,Candelaria Mining Corp.,CAND,0.225,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-1.937703,N/A,-0.07
278,Candente Gold Corp.,CDG,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.625538,N/A,-0.010000
279,Canex Metals Inc.,CANX,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.245235,N/A,0.00
280,Canickel Mining Limited,CML,0.065,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.493343,N/A,-0.350000
281,Cann-is Capital Corp.,NIS.P,0.07,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),2.600135,N/A,-0.05
282,Canna 8 Investment Trust,RCR.P,0.055,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-0.280976,N/A,N/A
283,Canoe Mining Ventures Corp.,CLV,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.979447,N/A,-0.010000
284,Canopy Rivers Inc.,RIV,3.19,Healthcare,Drug Manufacturers,Medicinal and Botanical Manufacturing(325411),4.643091,78.30,0.040000
285,CANSO SELECT OPPORTUNITIES CORP A,CSOC.A,2.75,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),1.603148,N/A,-0.580000
286,CANSO SELECT OPPORTUNITIES CORP B,CSOC.B,2.8,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),2.827638,N/A,-0.580000
287,Canstar Resources Inc.,ROX,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),108.325264,N/A,-0.07
288,Canterra Minerals Corporation,CTM,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.477809,6.60,0.00
289,Cantex Mine Development Corp.,CD,3.95,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-1.2678,N/A,-0.090000
290,Canuc Resources Corporation,CDA,0.04,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),3.486675,N/A,-0.07
291,Canyon Creek Food Company Ltd.,CYF,0.045,Consumer Defensive,Consumer Packaged Goods,All Other Miscellaneous Food Manufacturing(311999),-0.425067,N/A,-0.07
292,Cardero Resource Corp.,CDU,0.04,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.633139,N/A,-0.060000
293,"CardioComm Solutions, Inc.",EKG,0.06,Technology,Application Software,Software Publishers(511210),2.820088,N/A,0.00
294,Cariboo Rose Resources Ltd,CRB,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.217144,N/A,-0.010000
295,Carlin Gold Corporation,CGD,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.220058,N/A,0.00
296,Cartier Resources Inc,ECR,0.145,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.105289,N/A,-0.030000
297,Carube Copper Corp.,CUC,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.090162,N/A,-0.010000
298,CASA Minerals Inc.,CASA,0.09,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.076901,N/A,-0.020000
299,Cascadero Copper Corporation,CCD,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.894573,N/A,-0.010000
300,Cassowary Capital Corporation Limited,BIRD.P,0.13,Financial Services,Asset Management,Investment Advice(523930),4.548946,4.40,0.030000
301,Castle Peak Mining Ltd.,CAP,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.495394,N/A,0.00
302,Castlebar Capital Corp.,CBAR.P,,nan,nan,nan,N/A,N/A,N/A
303,Castlecap Capital Inc.,CSTL.P,0.1,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
304,CBLT Inc.,CBLT,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),6.075623,19.00,0.00
305,CE Brands Inc.,CEBI.P,0.245,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),N/A,N/A,N/A
306,Ceapro Inc.,CZO,0.34,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),2.110029,N/A,-0.010000
307,Cematrix Corporation,CVX,0.19,Basic Materials,Building Materials,Cement Manufacturing(327310),-0.274497,N/A,-0.030000
308,Central Iron Ore Limited,CIO,0.015,Basic Materials,Metals & Mining,,-0.027757,N/A,0.00
309,Central Timmins Exploration Corp.,CTEC,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-3.323224,N/A,-0.040000
310,Centurion Minerals Ltd.,CTN,0.11,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.20711,N/A,-0.020000
311,Century Metals Inc.,CMET,,nan,nan,nan,N/A,N/A,N/A
312,Cerus Energy Group Ltd.,CEA,0.07,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),4.014059,131.30,0.00
313,Ceylon Graphite Corp.,CYL,0.125,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.720279,N/A,-0.040000
314,CF Energy Corp.,CFY,0.72,Utilities,Utilities - Regulated,Natural Gas Distribution(221210),-0.649191,5.80,0.120000
315,CGX Energy Inc.,OYL,0.43,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),-1.368483,8.90,0.05
316,Chainode Opportunities Corp.,CXD.P,0.1,Industrials,Conglomerates,Metal Kitchen Cookware(332215),N/A,N/A,-0.010000
317,Chakana Copper Corp.,PERU,0.375,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.423033,N/A,-0.220000
318,Champion Bear Resources Ltd.,CBA,0.185,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.11338,N/A,-0.020000
319,Char Technologies Ltd.,YES,0.15,Industrials,Waste Management,Hazardous Waste Treatment and Disposal(562211),1.400161,N/A,-0.040000
320,Chatham Rock Phosphate Limited,NZP,0.15,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.689802,N/A,-0.05
321,CHC Student Housing Corp.,CHC,0.8,Real Estate,Real Estate Services,Lessors of Other Real Estate Property(531190),-1.280765,N/A,-0.950000
322,Cherry Street Capital Inc.,CHSC.P,0.4,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),1.853363,0.00,10.910000
323,Chesapeake Gold Corp.,CKG,1.87,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.806247,N/A,-0.130000
324,Chibougamau Independent Mines Inc.,CBG,0.19,Basic Materials,Metals & Mining,Non-Ferrous Foundries (except Die-Casting)(331529),3.09496,N/A,-0.010000
325,Chilean Metals Inc.,CMX,0.02,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.475213,N/A,-0.120000
326,China Education Resources Inc.,CHN,0.045,Consumer Defensive,Education,Educational Support Services(611710),-2.427605,N/A,-0.010000
327,Chinook Tyee Industry Limited,XCX,0.295,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),-2.199804,N/A,-0.110000
328,Cicada Ventures Ltd.,CID,0.005,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.342609,N/A,0.00
329,Cinaport Acquisition Corp. III,CAC.P,0.085,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),1.913464,N/A,-0.120000
330,Circa Enterprises Inc,CTO,1.0,Technology,Computer Hardware,Other Communications Equipment Manufacturing(334290),0.370121,9.10,0.110000
331,Claren Energy Corp.,CEN,0.095,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.631067,N/A,-0.160000
332,Clarmin Explorations Inc.,CX,0.12,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-0.529186,N/A,-0.010000
333,Clean Commodities Corp.,CLE,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.789557,N/A,-0.010000
334,Clean Seed Capital Group Ltd.,CSX,0.2,Industrials,Farm & Construction Machinery,Farm Machinery and Equipment Manufacturing(333111),-0.17923,N/A,-0.100000
335,Clear Blue Technologies International Inc.,CBLU,0.165,Technology,Computer Hardware,All Other Miscellaneous Electrical Equipment and Component Manufacturing(335999),-1.461763,N/A,-0.330000
336,Clearford Water Systems Inc.,CLI,0.035,Industrials,Waste Management,Water Supply and Irrigation Systems(221310),-0.695665,0.20,0.130000
337,Cleghorn Minerals Ltd,CZZ,0.07,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.073572,N/A,0.00
338,Cliffside Capital Ltd.,CEP,0.18,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),0.807943,N/A,-0.020000
339,CMC Metals Ltd.,CMB,0.06,Basic Materials,Metals & Mining,Silver Ore Mining(212222),1.869824,1.70,0.040000
340,CO2 GRO Inc.,GROW,0.39,Basic Materials,Agriculture,Other Basic Inorganic Chemical Manufacturing(325180),1.166274,N/A,-0.030000
341,CO2 Solutions Inc.,CST,0.055,Industrials,Industrial Products,Remediation Services(562910),0.830273,N/A,-0.040000
342,Cobalt 27 Capital Corp.,KBLT,4.23,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.614606,N/A,-4.020000
343,Cobalt Blockchain Inc.,COBC,0.07,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.614549,N/A,-0.060000
344,Cobra Venture Corporation,CBV,0.07,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.468015,N/A,-0.010000
345,Coin Hodl Inc.,COIN,0.15,Financial Services,Brokers & Exchanges,Securities Brokerage(523120),0.754062,N/A,-0.110000
346,Colibri Resource Corporation,CBI,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.574556,N/A,-0.150000
347,Collingwood Resources Corp.,COLL.P,0.09,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-0.193562,N/A,0.00
348,Colonial Coal International Corp,CAD,0.415,Basic Materials,Coal,Anthracite Mining(212113),0.953715,N/A,-0.010000
349,Colorado Resources Ltd,CXO,0.075,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.702182,N/A,-0.030000
